lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
166.4,166.5,-45.9,-45.8,0.0,40.0,5.0,10.5,2.8698407399108534e-04,0.000000,1
166.4,166.5,-45.8,-45.7,0.0,40.0,5.0,10.5,3.3773534500051983e-04,0.000000,1
166.4,166.5,-45.7,-45.6,0.0,40.0,5.0,10.5,3.5410981168469588e-04,0.000000,1
166.4,166.5,-45.6,-45.5,0.0,40.0,5.0,10.5,4.1740526477382079e-04,0.000000,1
166.4,166.5,-45.5,-45.4,0.0,40.0,5.0,10.5,5.0645938182811157e-04,0.000000,1
166.4,166.5,-45.4,-45.3,0.0,40.0,5.0,10.5,5.8363961660849696e-04,0.000000,1
166.4,166.5,-45.3,-45.2,0.0,40.0,5.0,10.5,6.1102615153056910e-04,0.000000,1
166.4,166.5,-45.2,-45.1,0.0,40.0,5.0,10.5,5.0052244069115890e-04,0.000000,1
166.4,166.5,-45.1,-45.0,0.0,40.0,5.0,10.5,3.8637995947748727e-04,0.000000,1
166.4,166.5,-45.0,-44.9,0.0,40.0,5.0,10.5,3.0182642683346716e-04,0.000000,1
166.5,166.6,-47.1,-47.0,0.0,40.0,5.0,10.5,7.2363651890244637e-05,0.000000,1
166.5,166.6,-47.0,-46.9,0.0,40.0,5.0,10.5,7.7228113337941381e-05,0.000000,1
166.5,166.6,-46.9,-46.8,0.0,40.0,5.0,10.5,8.3232084455472596e-05,0.000000,1
166.5,166.6,-46.8,-46.7,0.0,40.0,5.0,10.5,9.3497247195494057e-05,0.000000,1
166.5,166.6,-46.7,-46.6,0.0,40.0,5.0,10.5,1.1969639389017575e-04,0.000000,1
166.5,166.6,-46.6,-46.5,0.0,40.0,5.0,10.5,1.8940757369181410e-04,0.000000,1
166.5,166.6,-46.5,-46.4,0.0,40.0,5.0,10.5,1.7274583566230162e-04,0.000000,1
166.5,166.6,-46.4,-46.3,0.0,40.0,5.0,10.5,1.5742469724435915e-04,0.000000,1
166.5,166.6,-46.3,-46.2,0.0,40.0,5.0,10.5,1.7140523605073163e-04,0.000000,1
166.5,166.6,-46.2,-46.1,0.0,40.0,5.0,10.5,1.8988635926737478e-04,0.000000,1
166.5,166.6,-46.1,-46.0,0.0,40.0,5.0,10.5,2.0827172536890578e-04,0.000000,1
166.5,166.6,-46.0,-45.9,0.0,40.0,5.0,10.5,2.3652007432698727e-04,0.000000,1
166.5,166.6,-45.9,-45.8,0.0,40.0,5.0,10.5,3.2509540580571733e-04,0.000000,1
166.5,166.6,-45.8,-45.7,0.0,40.0,5.0,10.5,4.7715770460379661e-04,0.000000,1
166.5,166.6,-45.7,-45.6,0.0,40.0,5.0,10.5,4.3033247531395981e-04,0.000000,1
166.5,166.6,-45.6,-45.5,0.0,40.0,5.0,10.5,4.5264388313508852e-04,0.000000,1
166.5,166.6,-45.5,-45.4,0.0,40.0,5.0,10.5,5.5376339669350907e-04,0.000000,1
166.5,166.6,-45.4,-45.3,0.0,40.0,5.0,10.5,7.1951896295262448e-04,0.000000,1
166.5,166.6,-45.3,-45.2,0.0,40.0,5.0,10.5,8.1479729248920443e-04,0.000000,1
166.5,166.6,-45.2,-45.1,0.0,40.0,5.0,10.5,6.7690704672772187e-04,0.000000,1
166.5,166.6,-45.1,-45.0,0.0,40.0,5.0,10.5,4.6413473694854548e-04,0.000000,1
166.5,166.6,-45.0,-44.9,0.0,40.0,5.0,10.5,3.4271471498635120e-04,0.000000,1
166.5,166.6,-44.9,-44.8,0.0,40.0,5.0,10.5,2.6773689385354514e-04,0.000000,1
166.6,166.7,-47.2,-47.1,0.0,40.0,5.0,10.5,5.9455592773128088e-05,0.000000,1
166.6,166.7,-47.1,-47.0,0.0,40.0,5.0,10.5,6.2433639053115672e-05,0.000000,1
166.6,166.7,-47.0,-46.9,0.0,40.0,5.0,10.5,6.6551195002937700e-05,0.000000,1
166.6,166.7,-46.9,-46.8,0.0,40.0,5.0,10.5,7.2124259102464299e-05,0.000000,1
166.6,166.7,-46.8,-46.7,0.0,40.0,5.0,10.5,8.0732823751045727e-05,0.000000,1
166.6,166.7,-46.7,-46.6,0.0,40.0,5.0,10.5,1.0274738451532686e-04,0.000000,1
166.6,166.7,-46.6,-46.5,0.0,40.0,5.0,10.5,1.5206229879807925e-04,0.000000,1
166.6,166.7,-46.5,-46.4,0.0,40.0,5.0,10.5,1.5196654168296711e-04,0.000000,1
166.6,166.7,-46.4,-46.3,0.0,40.0,5.0,10.5,1.4028417363928596e-04,0.000000,1
166.6,166.7,-46.3,-46.2,0.0,40.0,5.0,10.5,1.5187078456785496e-04,0.000000,1
166.6,166.7,-46.2,-46.1,0.0,40.0,5.0,10.5,1.7063917912983452e-04,0.000000,1
166.6,166.7,-46.1,-46.0,0.0,40.0,5.0,10.5,1.8308760409441283e-04,0.000000,1
166.6,166.7,-46.0,-45.9,0.0,40.0,5.0,10.5,2.0989959632581215e-04,0.000000,1
166.6,166.7,-45.9,-45.8,0.0,40.0,5.0,10.5,3.0680579681929842e-04,0.000000,1
166.6,166.7,-45.8,-45.7,0.0,40.0,5.0,10.5,4.7026319231572238e-04,0.000000,1
166.6,166.7,-45.7,-45.6,0.0,40.0,5.0,10.5,5.1450297949753138e-04,0.000000,1
166.6,166.7,-45.6,-45.5,0.0,40.0,5.0,10.5,4.8615887342433778e-04,0.000000,1
166.6,166.7,-45.5,-45.4,0.0,40.0,5.0,10.5,6.4109388567578122e-04,0.000000,1
166.6,166.7,-45.4,-45.3,0.0,40.0,5.0,10.5,9.4569726884750037e-04,0.000000,1
166.6,166.7,-45.3,-45.2,0.0,40.0,5.0,10.5,1.2400546407022204e-03,0.000000,1
166.6,166.7,-45.2,-45.1,0.0,40.0,5.0,10.5,1.0447101258734537e-03,0.000000,1
166.6,166.7,-45.1,-45.0,0.0,40.0,5.0,10.5,6.6014955158309719e-04,0.000000,1
166.6,166.7,-45.0,-44.9,0.0,40.0,5.0,10.5,4.2066100668763359e-04,0.000000,1
166.6,166.7,-44.9,-44.8,0.0,40.0,5.0,10.5,3.0268824086947640e-04,0.000000,1
166.6,166.7,-44.8,-44.7,0.0,40.0,5.0,10.5,2.2617830589487605e-04,0.000000,1
166.7,166.8,-47.3,-47.2,0.0,40.0,5.0,10.5,5.3098938177694500e-05,0.000000,1
