lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
166.3,166.4,-45.1,-45.0,0.0,40.0,5.0,10.5,4.7305778469031661e-04,0.000000,1
166.4,166.5,-47.0,-46.9,0.0,40.0,5.0,10.5,9.1426827261084114e-05,1.068585,1
166.4,166.5,-46.9,-46.8,0.0,40.0,5.0,10.5,9.2352409016116968e-05,0.000000,1
166.4,166.5,-46.8,-46.7,0.0,40.0,5.0,10.5,1.0341444366840599e-04,0.000000,1
166.4,166.5,-46.7,-46.6,0.0,40.0,5.0,10.5,1.2415575864144787e-04,0.000000,1
166.4,166.5,-46.6,-46.5,0.0,40.0,5.0,10.5,1.5930887932345778e-04,0.000000,1
166.4,166.5,-46.5,-46.4,0.0,40.0,5.0,10.5,1.8034232549330308e-04,0.000000,1
166.4,166.5,-46.4,-46.3,0.0,40.0,5.0,10.5,1.7284429144201564e-04,0.000000,1
166.4,166.5,-46.3,-46.2,0.0,40.0,5.0,10.5,1.8579544116696667e-04,0.000000,1
166.4,166.5,-46.2,-46.1,0.0,40.0,5.0,10.5,2.0673151027121082e-04,0.000000,1
166.4,166.5,-46.1,-46.0,0.0,40.0,5.0,10.5,2.3263380972111288e-04,0.000000,1
166.4,166.5,-46.0,-45.9,0.0,40.0,5.0,10.5,2.6593676615670127e-04,0.000000,1
166.4,166.5,-45.9,-45.8,0.0,40.0,5.0,10.5,3.2747907161661893e-04,0.000000,1
166.4,166.5,-45.8,-45.7,0.0,40.0,5.0,10.5,4.0158301853908309e-04,0.000000,1
166.4,166.5,-45.7,-45.6,0.0,40.0,5.0,10.5,4.1326826641121937e-04,0.000000,1
166.4,166.5,-45.6,-45.5,0.0,40.0,5.0,10.5,4.6585188183583253e-04,0.000000,1
166.4,166.5,-45.5,-45.4,0.0,40.0,5.0,10.5,5.5203058489283752e-04,0.000000,1
166.4,166.5,-45.4,-45.3,0.0,40.0,5.0,10.5,6.1649420232078934e-04,0.000000,1
166.4,166.5,-45.3,-45.2,0.0,40.0,5.0,10.5,6.3489846771940396e-04,0.000000,1
166.4,166.5,-45.2,-45.1,0.0,40.0,5.0,10.5,5.7734862194913281e-04,0.000000,1
166.4,166.5,-45.1,-45.0,0.0,40.0,5.0,10.5,4.9545450977857785e-04,0.000000,1
166.4,166.5,-45.0,-44.9,0.0,40.0,5.0,10.5,4.4121548423874525e-04,0.000000,1
166.5,166.6,-47.1,-47.0,0.0,40.0,5.0,10.5,8.7680790976130596e-05,1.068585,1
166.5,166.6,-47.0,-46.9,0.0,40.0,5.0,10.5,8.7845051302455919e-05,1.068585,1
166.5,166.6,-46.9,-46.8,0.0,40.0,5.0,10.5,9.1426827261084114e-05,1.068585,1
166.5,166.6,-46.8,-46.7,0.0,40.0,5.0,10.5,9.1875261394671408e-05,0.000000,1
166.5,166.6,-46.7,-46.6,0.0,40.0,5.0,10.5,1.2094231547661039e-04,0.000000,1
166.5,166.6,-46.6,-46.5,0.0,40.0,5.0,10.5,2.2172757837378570e-04,0.000000,1
166.5,166.6,-46.5,-46.4,0.0,40.0,5.0,10.5,1.9144331097183253e-04,0.000000,1
166.5,166.6,-46.4,-46.3,0.0,40.0,5.0,10.5,1.6076953530747484e-04,0.000000,1
166.5,166.6,-46.3,-46.2,0.0,40.0,5.0,10.5,1.6748855283395318e-04,0.000000,1
166.5,166.6,-46.2,-46.1,0.0,40.0,5.0,10.5,1.8745085128218597e-04,0.000000,1
166.5,166.6,-46.1,-46.0,0.0,40.0,5.0,10.5,2.1198987181367214e-04,0.000000,1
166.5,166.6,-46.0,-45.9,0.0,40.0,5.0,10.5,2.5298561643175021e-04,0.000000,1
166.5,166.6,-45.9,-45.8,0.0,40.0,5.0,10.5,3.7899153931961958e-04,0.000000,1
166.5,166.6,-45.8,-45.7,0.0,40.0,5.0,10.5,5.6546861994579431e-04,0.000000,1
166.5,166.6,-45.7,-45.6,0.0,40.0,5.0,10.5,4.8250336005362668e-04,0.000000,1
166.5,166.6,-45.6,-45.5,0.0,40.0,5.0,10.5,4.6390434052380979e-04,0.000000,1
166.5,166.6,-45.5,-45.4,0.0,40.0,5.0,10.5,5.3362631949422279e-04,0.000000,1
166.5,166.6,-45.4,-45.3,0.0,40.0,5.0,10.5,6.6946732600780710e-04,0.000000,1
166.5,166.6,-45.3,-45.2,0.0,40.0,5.0,10.5,7.5476963547440191e-04,0.000000,1
166.5,166.6,-45.2,-45.1,0.0,40.0,5.0,10.5,6.7891290137111723e-04,0.000000,1
166.5,166.6,-45.1,-45.0,0.0,40.0,5.0,10.5,5.4277976366072967e-04,0.000000,1
166.5,166.6,-45.0,-44.9,0.0,40.0,5.0,10.5,4.6370958639260757e-04,0.000000,1
166.5,166.6,-44.9,-44.8,0.0,40.0,5.0,10.5,4.1852662795368066e-04,0.000000,1
166.6,166.7,-47.2,-47.1,0.0,40.0,5.0,10.5,8.7516263558847226e-05,1.068585,1
166.6,166.7,-47.1,-47.0,0.0,40.0,5.0,10.5,8.7680790976130596e-05,1.068585,1
166.6,166.7,-47.0,-46.9,0.0,40.0,5.0,10.5,8.7845051302455919e-05,1.068585,1
