lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
166.8,166.9,-46.9,-46.8,0.0,40.0,5.0,10.5,8.6717108703623797e-05,1.068585,1
166.8,166.9,-46.8,-46.7,0.0,40.0,5.0,10.5,8.6878429939825201e-05,1.068585,1
166.8,166.9,-46.7,-46.6,0.0,40.0,5.0,10.5,8.7039486529160849e-05,1.068585,1
166.8,166.9,-46.6,-46.5,0.0,40.0,5.0,10.5,8.7200277981180818e-05,1.068585,1
166.8,166.9,-46.5,-46.4,0.0,40.0,5.0,10.5,9.4786764550771092e-05,0.000000,1
166.8,166.9,-46.4,-46.3,0.0,40.0,5.0,10.5,1.0400734160647421e-04,0.000000,1
166.8,166.9,-46.3,-46.2,0.0,40.0,5.0,10.5,1.2079819472560057e-04,0.000000,1
166.8,166.9,-46.2,-46.1,0.0,40.0,5.0,10.5,1.4574460507401691e-04,0.000000,1
166.8,166.9,-46.1,-46.0,0.0,40.0,5.0,10.5,1.5035009621526299e-04,0.000000,1
166.8,166.9,-46.0,-45.9,0.0,40.0,5.0,10.5,1.6416656963900127e-04,0.000000,1
166.8,166.9,-45.9,-45.8,0.0,40.0,5.0,10.5,1.9784422360936334e-04,0.000000,1
166.8,166.9,-45.8,-45.7,0.0,40.0,5.0,10.5,2.5819534710610896e-04,0.000000,1
166.8,166.9,-45.7,-45.6,0.0,40.0,5.0,10.5,3.5279981096587241e-04,0.000000,1
166.8,166.9,-45.6,-45.5,0.0,40.0,5.0,10.5,4.7810754910060984e-04,0.000000,1
166.8,166.9,-45.5,-45.4,0.0,40.0,5.0,10.5,6.9897922841620356e-04,0.000000,1
166.8,166.9,-45.4,-45.3,0.0,40.0,5.0,10.5,1.1648054678068238e-03,0.000000,1
166.8,166.9,-45.3,-45.2,0.0,40.0,5.0,10.5,1.5754617612346003e-03,0.000000,1
166.8,166.9,-45.2,-45.1,0.0,40.0,5.0,10.5,1.5466774416018122e-03,0.000000,1
166.8,166.9,-45.1,-45.0,0.0,40.0,5.0,10.5,1.0256812562483481e-03,0.000000,1
166.8,166.9,-45.0,-44.9,0.0,40.0,5.0,10.5,6.2778601119110780e-04,0.000000,1
166.8,166.9,-44.9,-44.8,0.0,40.0,5.0,10.5,3.9895067011044263e-04,0.000000,1
166.8,166.9,-44.8,-44.7,0.0,40.0,5.0,10.5,2.8371744384718102e-04,0.000000,1
166.8,166.9,-44.7,-44.6,0.0,40.0,5.0,10.5,2.0705520589185547e-04,0.000000,1
166.8,166.9,-44.6,-44.5,0.0,40.0,5.0,10.5,1.5485963962439981e-04,0.000000,1
166.9,167.0,-47.6,-47.5,0.0,40.0,5.0,10.5,8.5580491321015167e-05,1.068585,1
166.9,167.0,-47.5,-47.4,0.0,40.0,5.0,10.5,8.5743651280016214e-05,1.068585,1
166.9,167.0,-47.4,-47.3,0.0,40.0,5.0,10.5,8.5906550048981352e-05,1.068585,1
166.9,167.0,-47.3,-47.2,0.0,40.0,5.0,10.5,8.6069187131710022e-05,1.068585,1
166.9,167.0,-47.2,-47.1,0.0,40.0,5.0,10.5,8.6231562032740872e-05,1.068585,1
166.9,167.0,-47.1,-47.0,0.0,40.0,5.0,10.5,8.6393674257516313e-05,1.068585,1
166.9,167.0,-47.0,-46.9,0.0,40.0,5.0,10.5,8.6555523312115376e-05,1.068585,1
166.9,167.0,-46.9,-46.8,0.0,40.0,5.0,10.5,8.6717108703623797e-05,1.068585,1
166.9,167.0,-46.8,-46.7,0.0,40.0,5.0,10.5,8.6878429939825201e-05,1.068585,1
166.9,167.0,-46.7,-46.6,0.0,40.0,5.0,10.5,8.7039486529160849e-05,1.068585,1
166.9,167.0,-46.6,-46.5,0.0,40.0,5.0,10.5,8.7200277981180818e-05,1.068585,1
166.9,167.0,-46.5,-46.4,0.0,40.0,5.0,10.5,8.7360803806031057e-05,1.068585,1
166.9,167.0,-46.4,-46.3,0.0,40.0,5.0,10.5,8.9135443129533711e-05,0.000000,1
166.9,167.0,-46.3,-46.2,0.0,40.0,5.0,10.5,1.0208838696428833e-04,0.000000,1
166.9,167.0,-46.2,-46.1,0.0,40.0,5.0,10.5,1.1830355369075894e-04,0.000000,1
166.9,167.0,-46.1,-46.0,0.0,40.0,5.0,10.5,1.2991322927598348e-04,0.000000,1
166.9,167.0,-46.0,-45.9,0.0,40.0,5.0,10.5,1.4449728455659608e-04,0.000000,1
166.9,167.0,-45.9,-45.8,0.0,40.0,5.0,10.5,1.6992343356555888e-04,0.000000,1
166.9,167.0,-45.8,-45.7,0.0,40.0,5.0,10.5,2.1415533806794324e-04,0.000000,1
166.9,167.0,-45.7,-45.6,0.0,40.0,5.0,10.5,2.9369600798654760e-04,0.000000,1
166.9,167.0,-45.6,-45.5,0.0,40.0,5.0,10.5,4.1449420271214818e-04,0.000000,1
166.9,167.0,-45.5,-45.4,0.0,40.0,5.0,10.5,5.8547306133090930e-04,0.000000,1
166.9,167.0,-45.4,-45.3,0.0,40.0,5.0,10.5,9.5295287530950377e-04,0.000000,1
166.9,167.0,-45.3,-45.2,0.0,40.0,5.0,10.5,1.2818617009801620e-03,0.000000,1
166.9,167.0,-45.2,-45.1,0.0,40.0,5.0,10.5,1.3749310011261767e-03,0.000000,1
166.9,167.0,-45.1,-45.0,0.0,40.0,5.0,10.5,1.0976420553303183e-03,0.000000,1
166.9,167.0,-45.0,-44.9,0.0,40.0,5.0,10.5,7.0387256275377752e-04,0.000000,1
166.9,167.0,-44.9,-44.8,0.0,40.0,5.0,10.5,4.5805447308976745e-04,0.000000,1
166.9,167.0,-44.8,-44.7,0.0,40.0,5.0,10.5,3.2679797556425387e-04,0.000000,1
166.9,167.0,-44.7,-44.6,0.0,40.0,5.0,10.5,2.3440030954300416e-04,0.000000,1
166.9,167.0,-44.6,-44.5,0.0,40.0,5.0,10.5,1.7702356574164659e-04,0.000000,1
167.0,167.1,-47.6,-47.5,0.0,40.0,5.0,10.5,8.5580491321015167e-05,1.068585,1
167.0,167.1,-47.5,-47.4,0.0,40.0,5.0,10.5,8.5743651280016214e-05,1.068585,1
167.0,167.1,-47.4,-47.3,0.0,40.0,5.0,10.5,8.5906550048981352e-05,1.068585,1
167.0,167.1,-47.3,-47.2,0.0,40.0,5.0,10.5,8.6069187131710022e-05,1.068585,1
167.0,167.1,-47.2,-47.1,0.0,40.0,5.0,10.5,8.6231562032740872e-05,1.068585,1
167.0,167.1,-47.1,-47.0,0.0,40.0,5.0,10.5,8.6393674257516313e-05,1.068585,1
167.0,167.1,-47.0,-46.9,0.0,40.0,5.0,10.5,8.6555523312115376e-05,1.068585,1
167.0,167.1,-46.9,-46.8,0.0,40.0,5.0,10.5,8.6717108703623797e-05,1.068585,1
167.0,167.1,-46.8,-46.7,0.0,40.0,5.0,10.5,8.6878429939825201e-05,1.068585,1
167.0,167.1,-46.7,-46.6,0.0,40.0,5.0,10.5,8.7039486529160849e-05,1.068585,1
167.0,167.1,-46.6,-46.5,0.0,40.0,5.0,10.5,8.7200277981180818e-05,1.068585,1
167.0,167.1,-46.5,-46.4,0.0,40.0,5.0,10.5,8.7360803806031057e-05,1.068585,1
167.0,167.1,-46.4,-46.3,0.0,40.0,5.0,10.5,8.7521063514699486e-05,1.068585,1
167.0,167.1,-46.3,-46.2,0.0,40.0,5.0,10.5,8.7681056619098166e-05,1.068585,1
167.0,167.1,-46.2,-46.1,0.0,40.0,5.0,10.5,9.9881589125774587e-05,0.000000,1
167.0,167.1,-46.1,-46.0,0.0,40.0,5.0,10.5,1.1293048069263852e-04,0.000000,1
167.0,167.1,-46.0,-45.9,0.0,40.0,5.0,10.5,1.2751453597325117e-04,0.000000,1
167.0,167.1,-45.9,-45.8,0.0,40.0,5.0,10.5,1.4843114157307713e-04,0.000000,1
167.0,167.1,-45.8,-45.7,0.0,40.0,5.0,10.5,1.7855872945539531e-04,0.000000,1
167.0,167.1,-45.7,-45.6,0.0,40.0,5.0,10.5,2.4044501666588969e-04,0.000000,1
167.0,167.1,-45.6,-45.5,0.0,40.0,5.0,10.5,3.3485758506143456e-04,0.000000,1
167.0,167.1,-45.5,-45.4,0.0,40.0,5.0,10.5,4.5268140009164696e-04,0.000000,1
167.0,167.1,-45.4,-45.3,0.0,40.0,5.0,10.5,6.8266811395762360e-04,0.000000,1
167.0,167.1,-45.3,-45.2,0.0,40.0,5.0,10.5,9.3836882002889090e-04,0.000000,1
